id_programacion,id_centro_vacunacion,fecha_programacion,rango_inicial_edad,rango_final_edad
5892,2109,2/07/2021,60,80
5893,2109,16/07/2021,50,59
5894,2109,8/07/2021,55,59
5895,2109,24/06/2021,60,80
5896,740,24/06/2021,60,80
5897,740,16/07/2021,50,59
5898,740,4/07/2021,60,80
5899,2715,8/07/2021,55,59
5900,741,8/07/2021,55,59
5901,741,11/06/2021,70,80
5902,741,17/06/2021,60,69
5903,2104,2/07/2021,60,80
5904,2104,8/07/2021,55,59
5905,2104,16/07/2021,50,59
5906,2104,24/06/2021,60,80
5907,915,24/06/2021,60,80
5908,742,16/07/2021,50,59
5909,742,3/07/2021,60,80
5910,742,11/06/2021,70,80
5911,915,11/06/2021,70,80
5912,742,8/07/2021,55,59
5913,2485,2/07/2021,60,80
5914,742,17/06/2021,60,69
5915,744,16/07/2021,50,59
5916,744,24/06/2021,60,80
5917,744,2/07/2021,60,80
5918,733,17/06/2021,60,69
5919,2716,8/07/2021,55,59
5920,744,8/07/2021,55,59
5921,744,11/06/2021,70,80
5922,744,17/06/2021,60,69
5923,2110,2/07/2021,60,80
5924,2111,2/07/2021,60,80
5925,2111,8/07/2021,55,59
5926,2110,8/07/2021,55,59
5927,2111,16/07/2021,50,59
5928,2110,16/07/2021,50,59
5929,2111,24/06/2021,60,80
5930,2110,24/06/2021,60,80
5931,2102,2/07/2021,60,80
5932,2102,8/07/2021,55,59
5933,2102,16/07/2021,50,59
5934,2102,24/06/2021,60,80
5935,2108,2/07/2021,60,80
5936,2108,8/07/2021,55,59
5937,2108,16/07/2021,50,59
5938,2108,24/06/2021,60,80
5939,745,24/06/2021,60,80
5940,745,16/07/2021,50,59
5941,745,2/07/2021,60,80
5943,745,8/07/2021,55,59
5944,745,11/06/2021,70,80
5945,745,17/06/2021,60,69
5946,746,24/06/2021,60,80
5947,747,24/06/2021,60,80
5948,747,16/07/2021,50,59
5949,747,2/07/2021,60,80
5950,746,11/06/2021,70,80
5951,746,8/07/2021,55,59
5952,747,8/07/2021,55,59
5953,746,17/06/2021,60,69
5954,747,17/06/2021,60,69
5955,747,11/06/2021,70,80
5956,1924,24/06/2021,60,80
5957,1900,3/07/2021,60,80
5958,1900,24/06/2021,60,80
5959,2718,16/07/2021,50,59
5960,1924,8/07/2021,55,59
5961,1924,17/06/2021,60,69
5962,2718,8/07/2021,55,59
5963,1900,17/06/2021,60,69
5964,2421,17/06/2021,60,69
5965,2420,18/06/2021,60,69
5966,2405,18/06/2021,60,69
5967,2418,18/06/2021,60,120
5968,2419,17/06/2021,60,120
5969,2408,1/07/2021,60,69
5970,2408,17/06/2021,60,69
5971,2403,1/07/2021,60,120
5972,2403,17/06/2021,60,120
5973,2424,17/06/2021,60,120
5974,750,8/07/2021,55,59
5975,2495,8/07/2021,55,59
5976,313,5/07/2021,60,69
5977,313,10/07/2021,60,69
5978,314,25/06/2021,60,69
5979,314,8/06/2021,70,79
5980,313,25/06/2021,60,69
5981,313,8/06/2021,70,79
5982,315,8/06/2021,70,79
5983,313,11/06/2021,70,79
5984,1875,17/06/2021,60,69
5985,1876,17/06/2021,60,69
5986,314,17/06/2021,60,69
5987,315,17/06/2021,60,69
5988,313,17/06/2021,60,69
5989,2509,9/07/2021,60,69
5990,2509,18/06/2021,60,69
5991,2506,17/06/2021,60,69
5992,2506,8/07/2021,60,69
5993,2513,10/07/2021,60,69
5994,2513,19/06/2021,60,69
5995,2512,25/06/2021,60,69
5996,2512,19/06/2021,60,69
5997,2512,10/07/2021,60,69
5998,547,5/07/2021,60,69
5999,547,25/06/2021,60,69
6000,549,8/06/2021,70,79
6001,548,8/06/2021,70,79
6002,547,11/06/2021,70,79
6003,547,8/06/2021,70,79
6004,548,17/06/2021,60,69
6005,549,17/06/2021,60,69
6006,547,17/06/2021,60,69
6007,2511,9/07/2021,60,69
6008,2505,8/07/2021,60,69
6009,2505,17/06/2021,60,69
6010,2511,18/06/2021,60,69
6011,2503,7/07/2021,60,69
6012,2503,16/06/2021,60,69
6013,2510,9/07/2021,60,69
6014,2510,18/06/2021,60,69
6015,2502,16/06/2021,60,69
6016,2502,5/07/2021,60,69
6017,2507,8/07/2021,60,69
6018,2507,17/06/2021,60,69
6019,2508,17/06/2021,60,69
6020,2508,8/07/2021,60,69
6021,2504,16/06/2021,60,69
6022,2504,7/07/2021,60,69
6023,905,18/07/2021,50,59
6024,310,18/07/2021,50,59
6025,312,11/06/2021,60,110
6026,310,16/07/2021,55,59
6027,905,16/07/2021,55,59
6028,312,16/07/2021,55,59
6029,312,17/06/2021,60,110
6030,905,8/07/2021,55,59
6031,312,8/07/2021,55,59
6032,310,8/07/2021,55,59
6033,310,17/06/2021,60,110
6034,905,17/06/2021,60,110
6035,542,17/07/2021,50,59
6036,542,15/07/2021,55,59
6037,541,17/06/2021,60,110
6038,542,17/06/2021,60,110
6039,541,8/07/2021,55,59
6040,542,8/07/2021,55,59
6041,906,17/07/2021,50,59
6042,906,15/07/2021,55,59
6043,721,17/06/2021,60,110
6044,906,8/07/2021,55,59
6045,906,17/06/2021,60,110
6046,543,15/07/2021,55,59
6047,543,17/07/2021,50,59
6048,543,8/07/2021,55,59
6049,544,17/06/2021,60,110
6050,543,17/06/2021,60,110
6051,2277,15/07/2021,55,59
6052,620,17/07/2021,50,59
6053,907,17/06/2021,60,110
6054,908,17/06/2021,60,110
6055,620,17/06/2021,60,110
6056,2117,2/07/2021,60,80
6057,2117,24/06/2021,60,80
6058,916,16/07/2021,50,59
6059,916,11/06/2021,70,80
6060,916,8/07/2021,55,59
6061,2719,8/07/2021,55,59
6062,916,17/06/2021,60,69
6063,2106,2/07/2021,60,80
6064,2106,8/07/2021,55,59
6065,2106,16/07/2021,50,59
6066,2106,24/06/2021,60,80
6067,2103,16/07/2021,50,59
6068,2103,8/07/2021,55,59
6069,2103,24/06/2021,60,80
6070,2107,2/07/2021,60,80
6071,2107,8/07/2021,55,59
6072,2107,16/07/2021,50,59
6073,2107,24/06/2021,60,80
6074,2118,24/06/2021,60,80
6075,917,16/07/2021,50,59
6076,2118,2/07/2021,60,80
6077,917,8/07/2021,55,59
6078,917,11/06/2021,70,80
6079,917,17/06/2021,60,69
6080,2105,2/07/2021,60,80
6081,2105,8/07/2021,55,59
6082,2105,16/07/2021,50,59
6083,2105,24/06/2021,60,80
6084,344,1/07/2021,50,59
6085,2376,21/05/2021,60,69
6086,2514,5/07/2021,60,90
6087,1782,6/07/2021,60,80
6088,3264,10/07/2021,50,59
6089,320,19/07/2021,50,59
6090,320,9/07/2021,50,59
6091,320,8/07/2021,50,59
6092,1733,16/07/2021,50,59
6093,1733,13/07/2021,50,59
6094,1734,15/06/2021,55,59
6095,318,22/06/2021,55,59
6096,318,6/07/2021,50,59
6097,1733,15/06/2021,55,59
6098,1733,20/07/2021,50,59
6099,1733,6/07/2021,50,59
6100,318,20/07/2021,50,59
6101,318,13/07/2021,50,59
6102,319,8/06/2021,60,120
6103,1737,16/06/2021,60,120
6104,2390,23/07/2021,50,59
6105,2390,6/07/2021,50,59
6106,1739,22/06/2021,55,59
6107,1708,15/07/2021,50,59
6108,1738,24/07/2021,50,59
6109,1738,22/06/2021,55,59
6110,1738,1/07/2021,50,59
6111,1738,17/07/2021,50,59
6112,1738,15/06/2021,60,120
6113,1738,20/07/2021,50,59
6114,1732,14/06/2021,60,120
6115,1709,14/06/2021,60,120
6116,1709,13/07/2021,50,59
6117,887,5/07/2021,60,99
6118,326,20/07/2021,60,99
6119,326,25/06/2021,60,99
6120,325,8/06/2021,80,105
6121,325,15/06/2021,70,79
6122,323,22/06/2021,60,69
6123,779,22/06/2021,60,99
6124,326,8/06/2021,80,99
6125,325,22/06/2021,60,108
6126,780,22/06/2021,60,99
6127,779,8/07/2021,50,59
6128,2706,8/07/2021,50,59
6129,326,22/06/2021,60,108
6130,326,15/06/2021,70,99
6131,326,8/07/2021,50,59
6132,665,15/07/2021,50,59
6133,885,16/07/2021,50,59
6134,666,15/07/2021,50,59
6135,666,8/07/2021,50,59
6136,945,15/06/2021,70,99
6137,945,22/06/2021,60,99
6138,945,8/07/2021,50,59
6139,663,6/07/2021,60,69
6140,663,13/07/2021,50,59
6141,873,6/07/2021,60,69
6142,873,14/07/2021,50,59
6143,871,6/07/2021,60,69
6144,871,14/07/2021,50,59
6145,662,6/07/2021,60,69
6146,662,13/07/2021,50,59
6147,875,14/07/2021,50,59
6148,875,6/07/2021,60,69
6149,877,6/07/2021,60,69
6150,877,14/07/2021,50,59
6151,879,14/07/2021,50,59
6152,879,6/07/2021,60,69
6153,664,6/07/2021,60,69
6154,664,13/07/2021,50,59
6155,942,14/07/2021,50,59
6156,942,6/07/2021,60,69
6157,881,6/07/2021,60,69
6158,881,13/07/2021,50,59
6159,883,6/07/2021,60,69
6160,943,13/07/2021,50,59
6161,324,8/06/2021,80,99
6162,322,8/06/2021,80,99
6163,322,25/06/2021,60,99
6164,777,15/06/2021,70,79
6165,324,15/06/2021,60,69
6166,324,22/06/2021,60,69
6167,751,22/06/2021,60,69
6168,751,15/06/2021,70,79
6169,777,22/06/2021,60,69
6170,322,15/06/2021,60,69
6171,322,22/06/2021,60,99
6172,778,22/06/2021,60,100
6173,751,8/07/2021,50,59
6174,777,8/07/2021,50,59
6175,778,8/07/2021,50,59
6176,2708,8/07/2021,50,59
6177,2712,8/07/2021,50,59
6178,3341,1/06/2021,50,59
6179,3353,1/06/2021,50,59
6180,2983,2/06/2021,60,90
6181,3356,1/06/2021,50,59
6182,2970,2/06/2021,60,99
6185,1665,11/06/2021,60,120
6186,705,21/06/2021,60,120
6187,705,8/06/2021,60,120
6188,2313,24/06/2021,60,98
6189,2166,22/06/2021,60,97
6190,2159,17/06/2021,60,98
6191,1790,14/06/2021,60,120
6192,1966,16/06/2021,60,120
6193,1710,12/06/2021,60,120
6194,1650,13/06/2021,60,120
6195,1651,10/06/2021,60,120
6196,1744,16/06/2021,60,120
6197,1851,18/06/2021,60,120
6198,1625,9/06/2021,60,100
6199,2948,10/06/2021,60,120
6200,2206,4/06/2021,60,110
6201,2919,12/06/2021,60,120
6202,3259,10/06/2021,60,120
6203,2737,10/06/2021,60,120
6204,2798,10/06/2021,60,120
6205,2226,4/06/2021,60,110
6206,2196,4/06/2021,60,110
6207,2233,4/06/2021,60,110
6208,2215,4/06/2021,60,110
6209,937,1/06/2021,60,120
6210,1632,3/07/2021,60,100
6211,2195,4/06/2021,60,110
6212,2210,4/06/2021,60,110
6213,2024,26/04/2021,60,110
6214,2012,26/04/2021,60,110
6215,2014,26/04/2021,60,110
6216,2015,26/04/2021,60,110
6217,2016,26/04/2021,60,110
6218,2020,26/04/2021,60,110
6219,1946,26/04/2021,60,110
6220,1951,26/04/2021,60,110
6221,1956,26/04/2021,60,110
6222,80,26/04/2021,60,110
6223,1954,26/04/2021,60,110
6224,1955,26/04/2021,60,110
6225,1947,26/04/2021,60,110
6226,1948,26/04/2021,60,110
6227,1949,26/04/2021,60,110
6228,2019,26/04/2021,60,110
6229,2013,26/04/2021,60,110
6230,1950,26/04/2021,60,110
6231,1957,26/04/2021,60,110
6232,2194,4/06/2021,60,110
6233,2193,4/06/2021,60,110
6234,2228,4/06/2021,60,110
6235,1878,1/06/2021,60,99
6236,1878,1/07/2021,60,99
6237,2347,1/06/2021,60,99
6238,2449,1/06/2021,60,99
6239,2238,1/06/2021,60,99
6240,2310,1/06/2021,60,99
6241,2308,1/06/2021,60,99
6242,2251,1/06/2021,60,99
6243,1728,1/06/2021,50,59
6244,2828,1/06/2021,60,99
6245,2262,1/06/2021,60,99
6246,2236,1/06/2021,50,59
6247,2829,1/06/2021,60,99
6248,1877,1/06/2021,60,99
6249,1997,1/06/2021,60,99
6250,1868,1/06/2021,60,99
6251,1872,1/06/2021,60,99
6252,1873,1/06/2021,60,99
6253,1743,1/06/2021,60,99
6254,1740,1/06/2021,60,99
6255,1730,1/06/2021,60,99
6256,1729,1/06/2021,60,99
6257,1864,15/06/2021,60,99
6258,163,10/06/2021,60,69
6259,157,25/06/2021,60,100
6260,157,10/06/2021,60,100
6261,157,17/06/2021,60,100
6262,157,3/06/2021,60,100
6263,159,1/07/2021,60,100
6264,159,25/06/2021,60,100
6265,159,10/06/2021,60,100
6266,159,17/06/2021,60,100
6267,2360,25/06/2021,60,100
6268,2360,10/06/2021,60,100
6269,2360,17/06/2021,60,100
6270,3308,20/07/2021,60,100
6271,2729,25/06/2021,60,100
6272,2727,23/06/2021,60,100
6273,2729,10/06/2021,60,100
6274,2729,17/06/2021,60,100
6275,2774,16/06/2021,60,100
6276,2764,16/06/2021,60,100
6277,2714,25/06/2021,60,100
6278,2714,1/06/2021,60,100
6279,165,10/06/2021,60,100
6280,165,25/06/2021,60,100
6281,165,17/06/2021,60,100
6282,2775,16/06/2021,60,100
6283,516,25/06/2021,60,100
6284,516,17/06/2021,60,100
6285,516,10/06/2021,60,100
6286,2763,25/06/2021,60,100
6287,169,8/07/2021,60,100
6288,169,15/07/2021,50,59
6289,168,3/06/2021,60,100
6290,168,8/07/2021,60,100
6291,167,8/07/2021,60,100
6292,154,23/06/2021,60,100
6293,154,17/06/2021,60,100
6294,154,10/06/2021,60,100
6295,2724,22/06/2021,60,100
6296,2721,14/06/2021,60,100
6297,2720,28/06/2021,60,100
6298,2722,23/06/2021,60,100
6299,2723,28/06/2021,60,100
6300,156,14/06/2021,60,100
6301,156,21/06/2021,60,100
6302,156,25/06/2021,60,100
6303,156,17/06/2021,60,100
6304,156,10/06/2021,60,100
6305,443,10/07/2021,50,59
6306,443,12/07/2021,50,59
6307,443,3/07/2021,50,59
6308,443,28/06/2021,50,59
6309,660,12/07/2021,50,59
6310,660,10/07/2021,50,59
6311,919,3/07/2021,50,59
6312,444,12/07/2021,50,59
6313,444,10/07/2021,50,59
6314,660,3/07/2021,50,59
6315,660,28/06/2021,50,59
6316,444,28/06/2021,50,59
6317,444,3/07/2021,50,59
6318,443,5/07/2021,50,59
6319,660,5/07/2021,50,59
6320,660,7/07/2021,50,59
6321,444,5/07/2021,50,59
6322,443,7/07/2021,50,59
6323,443,30/06/2021,50,59
6324,919,30/06/2021,50,59
6325,660,30/06/2021,50,59
6326,919,13/07/2021,50,59
6327,444,7/07/2021,50,59
6328,444,30/06/2021,50,59
6329,443,19/07/2021,50,59
6330,443,13/07/2021,50,59
6331,444,19/07/2021,50,59
6332,660,13/07/2021,50,59
6333,444,15/06/2021,60,99
6334,919,22/06/2021,55,59
6335,919,22/06/2021,55,59
6336,443,22/06/2021,55,59
6337,660,22/06/2021,55,59
6338,444,13/07/2021,50,59
6339,444,22/06/2021,55,59
6340,442,30/06/2021,50,59
6341,442,22/06/2021,55,59
6342,442,13/07/2021,50,59
6343,660,19/07/2021,50,59
6344,659,12/07/2021,50,59
6345,659,10/07/2021,50,59
6346,441,13/07/2021,50,59
6347,659,3/07/2021,50,59
6348,659,5/07/2021,50,59
6349,441,30/06/2021,55,59
6350,659,13/07/2021,50,59
6351,441,22/06/2021,55,59
6352,918,28/06/2021,50,59
6353,918,12/07/2021,50,59
6354,787,12/07/2021,50,59
6355,787,10/07/2021,50,59
6356,787,3/07/2021,50,59
6357,787,28/06/2021,50,59
6358,918,5/07/2021,50,59
6359,787,5/07/2021,50,59
6360,787,7/07/2021,50,59
6361,918,7/07/2021,50,59
6362,918,30/06/2021,50,59
6363,787,30/06/2021,50,59
6364,787,22/06/2021,55,59
6365,918,22/06/2021,55,59
6366,918,13/07/2021,50,59
6367,787,13/07/2021,50,59
6368,785,22/06/2021,55,59
6369,2739,8/07/2021,50,59
6370,2679,10/07/2021,50,59
10000001,2341,6/08/2021,38,39
10000002,58,6/08/2021,38,39
10000003,58,6/08/2021,38,39
10000004,58,6/08/2021,38,39
10000005,244,6/08/2021,38,39
10000006,31,6/08/2021,38,39
10000007,21,6/08/2021,38,39
10000008,752,6/08/2021,38,39
10000009,2034,6/08/2021,38,39
10000010,51,6/08/2021,38,39
10000011,25,6/08/2021,38,39
10000012,62,6/08/2021,38,39
10000013,247,6/08/2021,38,39
10000014,674,6/08/2021,38,39
10000015,47,6/08/2021,38,39
10000016,51,6/08/2021,38,39
10000017,248,6/08/2021,38,39
10000018,46,6/08/2021,38,39
10000019,62,6/08/2021,38,39
10000020,251,6/08/2021,38,39
10000021,27,6/08/2021,38,39
10000022,39,6/08/2021,38,39
10000023,28,6/08/2021,38,39
10000024,54,6/08/2021,38,39
11000003,96,22/07/2021,40,49
11000004,96,23/07/2021,40,49
11000005,100,5/08/2021,40,49
11000006,3058,5/07/2021,40,59
11000007,3058,5/08/2021,40,69
11000008,2905,5/08/2021,40,49
11000009,3367,21/06/2021,60,120
11000010,3367,15/06/2021,60,120
11000011,3367,15/07/2021,50,59
11000012,2905,18/07/2021,40,49
11000013,2905,27/07/2021,40,49
11000014,2905,17/08/2021,40,49
11000016,3307,1/06/2021,18,120
11000018,3575,1/06/2021,18,120
11000019,3574,1/06/2021,18,120
11000020,3573,1/06/2021,18,120
11000021,2748,26/07/2021,18,120
11000022,2752,27/07/2021,18,120
11000023,3579,1/06/2021,18,120
11000024,3580,1/06/2021,18,120
11000025,3577,1/06/2021,18,120
11000026,3578,1/06/2021,18,120
11000030,3393,25/07/2021,18,120
11000031,2713,25/07/2021,18,120
11000033,3374,1/07/2021,18,59
11000034,3397,1/07/2021,18,120
11000035,3399,1/07/2021,18,120
11000036,3418,1/07/2021,18,120
11000037,3610,1/07/2021,18,120
11000038,3370,23/07/2021,18,100
11000039,3371,22/07/2021,18,100
11000040,3372,23/07/2021,18,100
11000041,3433,1/06/2021,18,100
11000042,3436,1/06/2021,18,100
11000043,3438,1/06/2021,18,100
11000044,3506,24/07/2021,80,110
11000045,3529,19/07/2021,60,100
11000046,3543,23/07/2021,60,96
11000047,3544,15/07/2021,60,100
11000048,3553,25/07/2021,60,100
11000049,3075,23/07/2021,50,59
11000050,2632,27/07/2021,40,49
11000051,2874,27/07/2021,40,49
11000052,3137,31/07/2021,50,59
11000053,3161,23/06/2021,60,105
11000054,3162,23/06/2021,60,105
11000055,3159,25/06/2021,60,105
11000056,3158,23/06/2021,60,105
11000057,3157,24/06/2021,60,105
11000058,3054,23/07/2021,60,99
11000059,2912,30/07/2021,60,99
11000060,2912,31/07/2021,60,99
11000061,3200,24/07/2021,18,111
11000062,2646,30/07/2021,18,59
11000063,2647,29/07/2021,18,59
11000064,2648,27/07/2021,18,59
11000065,2751,23/07/2021,18,120
11000067,2753,22/07/2021,18,120
11000068,2750,22/07/2021,18,120
11000073,3378,15/07/2021,50,100
11000074,3378,8/06/2021,60,90
11000075,3491,8/06/2021,60,90
11000076,3002,9/07/2021,50,59
11000077,3362,14/07/2021,50,59
11000078,3002,14/07/2021,50,59
11000079,3362,10/07/2021,50,59
11000080,3002,8/06/2021,60,100
11000081,3362,8/06/2021,60,100
11000082,3052,27/07/2021,49,99
11000083,3201,23/06/2021,60,100
11000084,3363,3/07/2021,60,100
11000085,3363,10/07/2021,60,100
11000086,3363,22/06/2021,60,100
11000087,3208,9/07/2021,55,59
11000088,3208,14/07/2021,50,59
11000089,3261,25/06/2021,60,100
11000090,3208,10/06/2021,60,100
11000091,2601,26/07/2021,18,59
11000092,2600,26/07/2021,18,59
11000093,2598,28/07/2021,18,59
11000094,3409,26/07/2021,18,59
11000095,3407,26/07/2021,18,59
11000096,3405,24/07/2021,18,59
11000097,3403,24/07/2021,18,59
11000098,3406,25/07/2021,18,59
11000099,3408,25/07/2021,18,59
11000100,3410,26/07/2021,18,59
11000101,3395,23/07/2021,18,49
11000104,3627,29/07/2021,50,59
11000106,596,27/07/2021,50,120
11000107,604,27/07/2021,50,120
11000108,603,27/07/2021,50,120
11000143,684,26/07/2021,50,120
11000144,685,26/07/2021,50,120
11000145,687,26/07/2021,50,120
11000146,686,26/07/2021,50,120
11000147,894,27/07/2021,50,120
11000159,898,2/08/2021,50,120
11000164,866,3/08/2021,50,120
11000165,869,5/08/2021,50,120
11000166,2300,1/07/2021,30,99
11000167,2834,21/07/2021,50,100
11000168,377,22/07/2021,50,80
11000169,377,23/07/2021,50,80
11000170,377,8/07/2021,50,70
11000171,376,19/07/2021,50,59
11000172,376,22/07/2021,50,59
11000173,377,21/07/2021,50,75
11000174,377,23/07/2021,50,80
11000175,376,14/07/2021,50,59
11000176,376,15/07/2021,50,59
11000177,376,16/07/2021,50,59
11000178,377,30/07/2021,35,75
11000179,377,27/07/2021,50,65
11000180,377,1/08/2021,25,80
11000181,377,2/08/2021,25,80
11000182,377,6/07/2021,50,80
11000183,2834,28/07/2021,50,100
11000184,2834,29/07/2021,50,100
11000185,2834,27/07/2021,50,100
11000186,2834,30/07/2021,50,100
11000187,2834,31/07/2021,50,100
11000188,377,2/07/2021,29,80
11000189,377,29/07/2021,35,75
11000190,377,1/07/2021,28,90
11000191,2835,26/07/2021,60,100
11000192,2858,28/07/2021,60,100
11000193,2858,30/07/2021,60,100
11000194,2858,27/07/2021,60,100
11000195,2858,29/07/2021,60,100
11000196,2838,31/07/2021,60,105
11000197,2859,24/07/2021,50,90
11000198,2859,26/07/2021,50,100
11000199,3390,7/07/2021,50,59
11000200,3386,7/07/2021,50,59
11000201,3383,9/07/2021,50,59
11000202,3381,7/07/2021,50,59
11000203,3382,7/07/2021,50,59
11000204,3380,7/07/2021,50,59
11000205,3391,7/07/2021,50,59
11000206,3392,7/07/2021,50,59
11000207,3384,7/07/2021,50,59
11000208,3387,7/07/2021,50,59
11000209,3388,7/07/2021,50,59
11000210,3389,7/07/2021,50,59
11000211,2531,1/06/2021,60,110
11000212,2651,26/07/2021,60,100
11000215,2781,3/07/2021,60,120
11000216,2891,8/07/2021,60,120
11000217,2675,27/07/2021,60,120
11000219,287,25/06/2021,60,110
11000220,287,21/06/2021,60,110
11000221,287,9/06/2021,60,110
11000222,287,1/06/2021,60,110
11000223,288,25/06/2021,60,110
11000224,288,9/06/2021,60,110
11000225,288,21/06/2021,60,110
11000226,288,1/06/2021,60,110
11000227,2802,22/07/2021,50,59
11000228,3332,23/07/2021,50,59
11000229,3332,24/07/2021,40,49
11000230,3336,24/07/2021,40,49
11000231,3336,23/07/2021,50,59
11000232,3333,23/07/2021,50,59
11000233,3333,24/07/2021,40,49
11000234,3335,23/07/2021,50,59
11000235,3335,25/07/2021,40,49
11000236,3334,23/07/2021,50,59
11000237,3334,24/07/2021,40,49
11000238,3320,24/07/2021,40,49
11000239,3316,24/07/2021,40,49
11000240,3317,24/07/2021,40,49
11000241,3318,24/07/2021,40,49
11000242,3319,24/07/2021,40,49
11000243,3309,10/07/2021,60,99
11000244,3310,10/07/2021,60,99
11000245,3311,10/07/2021,60,99
11000246,3312,10/07/2021,60,99
11000247,3313,10/07/2021,60,99
11000248,3314,10/07/2021,60,99
11000249,3093,9/07/2021,60,110
11000250,3093,17/07/2021,50,59
11000251,3093,21/07/2021,40,49
11000252,3118,19/06/2021,60,110
11000253,3118,6/07/2021,60,110
11000254,3118,18/06/2021,60,110
11000255,3112,16/07/2021,60,110
11000256,3112,24/06/2021,60,110
11000257,3112,25/06/2021,60,110
11000258,3112,15/07/2021,60,110
11000259,3112,3/06/2021,60,110
11000260,3113,9/06/2021,60,110
11000261,3113,30/06/2021,60,110
11000262,3111,10/06/2021,60,110
11000263,3130,5/07/2021,18,110
11000264,3129,3/07/2021,18,110
11000265,3680,9/06/2021,60,100
11000266,3681,14/06/2021,50,59
11000268,508,25/07/2021,50,99
11000269,720,28/06/2021,55,115
11000270,720,21/06/2021,60,115
11000271,720,25/07/2021,40,115
11000272,720,24/06/2021,60,115
11000273,720,18/06/2021,55,115
11000274,720,3/06/2021,60,115
11000276,720,26/07/2021,40,155
11000280,394,22/07/2021,18,99
11000281,394,26/07/2021,18,99
11000282,2398,1/07/2021,40,100
11000283,3484,17/07/2021,50,99
11000284,3440,17/07/2021,50,99
11000285,3441,17/07/2021,50,99
11000286,3439,17/07/2021,50,99
11000287,3488,17/07/2021,50,55
11000288,3489,17/07/2021,50,99
11000289,3486,17/07/2021,50,99
11000290,3444,21/07/2021,50,99
11000291,3445,21/07/2021,50,99
11000292,3443,21/07/2021,50,99
11000293,3480,27/07/2021,50,99
11000294,3472,21/07/2021,50,99
11000295,3469,21/07/2021,50,99
11000296,3470,21/07/2021,50,99
11000297,3452,23/07/2021,50,99
11000298,3447,23/07/2021,50,99
11000299,3450,23/07/2021,50,99
11000300,3465,23/07/2021,50,99
11000301,3475,27/07/2021,50,99
11000302,3477,27/07/2021,50,99
11000303,3456,21/07/2021,50,99
11000304,3457,20/07/2021,50,99
11000305,3466,23/07/2021,50,99
11000306,3459,23/07/2021,50,99
11000307,3461,21/07/2021,50,99
11000308,3462,23/07/2021,50,99
11000309,31,29/06/2021,60,120
11000310,31,1/07/2021,54,120
11000311,752,25/06/2021,58,59
11000312,893,2/06/2021,60,120
11000313,893,3/06/2021,60,120
11000314,893,1/06/2021,60,150
11000315,26,1/06/2021,60,120
11000316,26,2/06/2021,60,120
11000319,2605,1/06/2021,50,115
11000320,13,1/06/2021,50,115
11000322,2034,21/06/2021,60,69
11000323,2576,3/07/2021,50,130
11000324,2567,3/07/2021,50,130
11000325,621,25/07/2021,45,110
11000326,621,30/07/2021,50,110
11000327,3177,30/07/2021,50,110
11000328,3177,25/07/2021,45,110
11000329,2278,25/07/2021,45,110
11000330,2278,30/07/2021,50,110
11000331,1965,30/07/2021,50,110
11000332,1965,25/07/2021,45,110
11000333,2088,25/07/2021,45,110
11000334,2088,30/07/2021,50,100
11000335,2089,30/07/2021,50,110
11000336,2137,3/08/2021,50,59
11000337,2137,26/07/2021,45,49
11000338,2119,26/07/2021,45,49
11000339,2143,31/07/2021,50,59
11000340,2870,25/07/2021,45,49
11000341,737,25/07/2021,45,49
11000342,2870,30/07/2021,50,59
11000343,737,30/07/2021,50,59
11000344,2122,26/07/2021,45,49
11000345,2143,26/07/2021,45,49
11000346,2122,2/08/2021,50,59
11000347,2116,31/07/2021,50,59
11000348,2116,26/07/2021,45,49
11000349,2119,2/08/2021,50,59
11000350,2120,1/08/2021,50,59
11000351,2139,26/07/2021,45,49
11000352,2120,26/07/2021,45,49
11000353,2139,29/07/2021,50,59
11000354,316,25/07/2021,45,49
11000355,1897,25/07/2021,45,49
11000356,316,1/08/2021,45,59
11000357,1897,1/08/2021,45,59
11000358,2109,1/08/2021,45,59
11000359,2109,25/07/2021,45,49
11000360,740,25/07/2021,45,49
11000361,740,1/08/2021,45,59
11000362,2104,1/08/2021,45,59
11000363,2104,25/07/2021,45,49
11000364,742,25/07/2021,45,49
11000365,742,1/08/2021,45,59
11000366,744,25/07/2021,45,49
11000367,744,1/08/2021,45,59
11000368,2110,1/08/2021,45,59
11000369,2111,1/08/2021,45,59
11000370,2111,25/07/2021,45,49
11000371,2110,25/07/2021,45,49
11000372,2102,1/08/2021,45,59
11000373,2102,25/07/2021,45,49
11000374,2108,1/08/2021,45,59
11000375,2108,25/07/2021,45,49
11000376,745,25/07/2021,45,49
11000377,745,1/08/2021,45,59
11000378,747,25/07/2021,45,49
11000379,747,1/08/2021,45,59
11000380,2718,25/07/2021,45,49
11000381,2718,1/08/2021,45,59
11000382,3622,31/07/2021,50,120
11000383,3657,2/08/2021,50,120
11000384,3660,2/08/2021,50,120
11000385,3652,30/07/2021,50,120
11000386,3653,30/07/2021,50,120
11000387,3654,30/07/2021,50,120
11000388,3634,2/08/2021,50,120
11000389,3635,31/07/2021,50,120
11000390,3648,29/07/2021,50,120
11000391,3649,29/07/2021,50,120
11000392,3658,2/08/2021,50,120
11000393,3659,2/08/2021,50,120
11000394,3616,31/07/2021,45,120
11000395,3636,2/08/2021,50,120
11000396,3629,2/08/2021,50,120
11000397,3628,2/08/2021,50,120
